Id;Name;JapName;Shirt;ShirtNational;Country;Height;Weight;Age
144658;Y. Kechta;ヤシン ケチャ;KECHTA;KECHTA;76;174;67;21
144659;A. Richardson;アミル リシャルドソン;RICHARDSON;RICHARDSON;76;197;82;21
144660;A. Wam;アリスティド ワム;WAM;WAM;50;182;74;21
144664;T. Galván;トマス ガルバン;GALVÁN;GALVÁN;144;172;65;23
144665;D. Lucero;ダニエル ルセロ;LUCERO;LUCERO;144;173;67;21
144666;Álvaro Bastida;アルバロ バスティダ;ÁLVARO BASTIDA;ÁLVARO BASTIDA;236;170;64;19
144667;A. Raimondo;アントニオ ライモンド;RAIMONDO;RAIMONDO;215;185;73;19
144669;T. Muro;トマス ムロ;MURO;MURO;144;180;78;21
144672;T. Maswanhise;タワンダ マスワンハイズ;MASWANHISE;MASWANHISE;95;181;70;21
144675;Ueom Ye-hoon;オム イェフン;UEOM YE-HOON;UEOM YE-HOON;16;192;84;21
144676;Diego García;ディエゴ;DIEGO;DIEGO;236;188;80;23
144677;M. Karaal;メティン カラール;METİN;METİN;190;185;73;20
144679;B. Gölgeli;バハドゥル ギョルゲリ;BADAHIR;BADAHIR;190;178;66;20
144680;Diogo Batista;;D.BATISTA;D.BATISTA;146;173;68;20
144687;E. Belhadji;エルワン ベルハジ;BELHADJI;BELHADJI;208;183;70;22
144689;K. Hayta;ケレム ハイタ;KEREM;KEREM;190;184;72;22
144690;Y. Haouari;ヤシン アワリ;HAOUARI;HAOUARI;44;189;76;20
144691;H. Matriciani;ヘニング マトリチアニ;MATRICIANI;MATRICIANI;210;187;78;23
144692;B. Idrizi;ブレンディ イドリジ;IDRIZI;IDRIZI;311;178;71;25
144694;J. Berkhout;ヨルン ベルハウト;BERKHOUT;BERKHOUT;224;181;72;21
144695;Z. Buurmeester;ジコ ブールメーステル;BUURMEESTER;BUURMEESTER;224;182;68;21
144696;M. Xantippe;マッテオ クザンティプ;XANTIPPE;XANTIPPE;208;183;75;21
144698;P. Sciortino;パオロ シオルティノ;SCIORTINO;SCIORTINO;208;177;68;20
144700;T. Blokzijl;テイメン ブロクゼイル;BLOKZIJL;BLOKZIJL;224;190;78;18
144701;B. Meijer;ビョルン メーイェル;MEIJER;MEIJER;224;190;81;20
144702;L. Valente;ルシアノ ヴァレンテ;VALENTE;VALENTE;215;189;81;20
144706;Diego;ジエギーニョ;DIEGUINHO;DIEGUINHO;146;175;68;28
144712;K. Çinkaya;カーン チンカヤ;KAAN ÇİNKAYA;KAAN ÇİNKAYA;190;190;76;19
144713;L. Romo;ルイス ロモ;ROMO;L. ROMO;124;184;84;28
144718;J. Sagredo;;J. SAGREDO;J. SAGREDO;145;180;70;29
144721;N. Vasilj;ニコラ ヴァシリ;VASILJ;VASILJ;198;193;85;28
144723;S. Pidro;セルミル ピドロ;PIDRO;PIDRO;198;179;77;25
144724;S. Saničanin;シニシャ サニチャニン;SANIČANIN;SANIČANIN;198;190;82;28
144729;J. Pešek;;PESEK;PESEK;202;174;66;30
144731;E. Badalov;エルヴィン ベデロフ;BADALOV;BADALOV;195;184;78;28
144732;A. Hüseynov;;A. HUSEYNOV;A. HUSEYNOV;195;179;74;27
144738;I. Ibrahimli;;IBRAHIMLI;IBRAHIMLI;195;178;76;24
144743;D. Riznyk;ドミトロ リズニク;RIZNYK;RIZNYK;239;191;82;24
144749;O. Arad;;ARAD;ARAD;189;182;78;25
144750;S. Menahem;サン メナヘム;MENAHEM;MENAHEM;189;177;65;30
144751;M. Abu Fani;;ABU FANI;ABU FANI;189;164;67;25
144753;L. Abada;リアル アバダ;ABADA;ABADA;189;168;63;22
144756;M. Koscelník;;KOSCELNIK;KOSCELNIK;234;179;75;28
144757;D. Strelec;ダーヴィド ストレレツ;STRELEC;STRELEC;234;185;73;22
144779;M. Mvala;;MVALA;MVALA;87;178;78;29
144780;Ž. Frelih;ジガ フレリフ;FRELIH;FRELIH;235;197;90;25
144784;K. Vallner;;VALLNER;VALLNER;205;195;84;25
144788;M. Paskotši;マクシム パスコトシ;PASKOTŠI;PASKOTŠI;205;188;77;20
144797;A. Nematov;;NEMATOV;NEMATOV;240;182;75;22
144798;K. Erkinov;ホジマト エルキノフ;ERKINOV;ERKINOV;240;173;68;22
144799;A. Turgunboev;アジズベク トゥルグンボエフ;TURGUNBOEV;TURGUNBOEV;240;173;65;28
144802;G. Neves;;NEVES;NEVES;152;171;72;25
144803;C. Odunze;チトゥル オドゥンゼ;ODUNZE;ODUNZE;135;200;94;21
144805;T. Cseri;タマーシュ チェリ;CSERI;CSERI;212;174;76;35
144815;R. Jankov;リスト ヤンコフ;JANKOV;JANKOV;221;190;82;25
144816;M. Radeski;マルヤン ラデスキ;RADESKI;RADESKI;221;180;72;28
144820;G. Trauner;シャビィ ペドレル;TRAUNER;TRAUNER;194;183;82;31
144821;Y. Demir;;DEMIR;DEMIR;194;171;65;20
144822;E. Kara;エルジャン カラ;KARA;KARA;194;192;88;27
144831;S. Diaby;スレイマン ディアビ;DIABY;DIABY;56;173;70;24
144835;Y. Jabrane;;JABRANE;JABRANE;76;187;75;32
144836;S. Rahimi;スフィアン ラヒミ;RAHIMI;RAHIMI;76;180;74;27
144840;H. Fathy;;H.FATHY;H.FATHY;58;180;76;29
144842;M. Sherif;;M. SHERIF;M. SHERIF;58;184;78;28
144847;C. Eriksson;カルルヨハン エリクソン;ERIKSSON;ERIKSSON;207;191;88;28
144856;J. Alcívar;ジョルディ アルシバル;ALCIVAR;ALCIVAR;149;168;73;24
144860;J. Rojas;ホアオ ロハス;ROJAS;ROJAS;149;179;70;26
144861;F. Torres;;TORRES;TORRES;149;187;77;26
144863;J. Guerra;;GUERRA;GUERRA;128;185;77;29
144864;A. Andrade;;ANDRADE;ANDRADE;128;187;78;25
144865;A. Ayarza;アブディエル アヤルサ;AYARZA;AYARZA;128;190;71;31
144867;C. Yanis;;C. YANIS;C. YANIS;128;164;67;27
144870;S. Gregersen;;GREGERSEN;GREGERSEN;226;191;93;28
144871;P. Berg;;BERG;BERG;226;178;74;26
144882;E. Çokaj;エニス チョカイ;ÇOKAJ;ÇOKAJ;191;176;68;24
144885;A. Zorgane;アデム ゾルガネ;ZORGANE;ZORGANE;44;184;80;23
144886;I. Jóhannesson;イーサク ベルクマン ヨハネソン;JÓHANNESSON;JÓHANNESSON;213;184;76;20
144887;E. Destan;エニス デスタン;DESTAN;DESTAN;190;186;75;21
144894;S. Tounekti;セバスティアン トゥヌクティ;TOUNEKTI;TOUNEKTI;92;183;72;21
144900;Lee Dong-jun;;LEE;D J LEE;16;173;65;27
144918;G. Mamardashvili;ギオルギ ママダシュヴィリ;MAMARDASHVILI;MAMARDASHVILI;209;197;90;23
144919;I. Azarovi;イラクリ アザロヴィ;AZAROVI;AZAROVI;209;179;74;21
144921;G. Giorbelidze;グラム ギオルベリーゼ;GIORBELIDZE;GIORBELIDZE;209;174;71;27
144935;R. Abalora;ラザク ラバロラ;ABALORA;ABALORA;64;194;70;27
144936;I. Danlad;;DANLAD;DANLAD;64;177;71;21
144946;K. Poku;クワメ ポク;POKU;POKU;64;179;68;22
144964;E. Pepe;エンリコ ペペ;PEPE;PEPE;222;185;78;34
144968;A. Satariano;アレクサンダー サタリアノ;SATARIANO;SATARIANO;222;180;78;22
144972;J. Andreasen;ヤクプ アンドレーアスン;ANDREASEN;ANDREASEN;206;188;75;25
144974;P. Knudsen;ピトゥル クヌスン;KNUDSEN;KNUDSEN;206;180;78;25
144983;S. Zakaria;サラフ ザカリア ムサ;SALAH;SALAH;30;188;75;24
144991;M. Kané;;M. KANÉ;M. KANÉ;65;172;68;26
144993;M. Sylla;モルライ シラ;SYLLA;SYLLA;65;170;64;25
144997;A. Douvikas;アナスタシオス ドゥヴィカス;DOUVIKAS;DOUVIKAS;211;186;76;24
145013;Albert Alavedra;アルベルト アラベドラ;ALAVEDRA;ALAVEDRA;192;190;78;24
145015;J. Morel;;MOREL;MOREL;150;185;81;25
145016;S. Andreou;ステリオス アンドレウ;ANDREOU;ANDREOU;201;187;78;21
145018;P. Psaltis;パリス プサルティス;PSALTIS;PSALTIS;201;178;73;27
145020;F. Katelaris;ファノス カテラリス;KATELARIS;KATELARIS;201;185;77;27
145022;I. Pittas;ヤニス ピタス;PITTAS;PITTAS;201;180;72;27
145043;T. Zafferani;トンマーゾ ザッフェラーニ;ZAFFERANI;ZAFFERANI;231;180;78;27
145045;H. Tambakti;ハッサン タムバクティ;ALTAMBAKTI;ALTAMBAKTI;31;182;74;24
145046;H. Al Omari;;ALOMARI;ALOMARI;31;168;57;29
145056;E. Just;イライジャ ジャスト;JUST;JUST;166;174;67;23
145082;S. Mehri;;MEHRI;MEHRI;11;182;71;26
145093;S. Hardani;;HARDANI;HARDANI;11;176;69;25
145123;M. Gillesphey;;GILLESPHEY;GILLESPHEY;204;188;75;28
145127;K. Jelacic;;JELACIC;JELACIC;162;177;68;21
145130;J. Champness;ジョー チャンプネス;CHAMPNESS;CHAMPNESS;166;189;80;26
145163;B. Fernandes;ブランドン フェルナンデス;BRANDON;BRANDON;9;167;68;29
145177;M. Khasanov;ムフリディン ハサノフ;KHASANOV;KHASANOV;41;194;85;21
145178;R. Yatimov;ルスタム ヤティモフ;YATIMOV;YATIMOV;41;194;83;25
145181;O. Larin;オレクシー ラリン;LARIN;LARIN;239;184;80;29
145183;A. Nazarov;アフタム ナザロフ;NAZAROV;NAZAROV;41;181;72;31
145188;M. Dzhalilov;マヌチェフル ジャリロフ;JALILOV;JALILOV;41;175;65;33
145192;A. Dzhuraboev;アミルベク ジュラボエフ;DZHURABOEV;DZHURABOEV;41;180;78;27
145193;A. Kamolov;;KAMOLOV;KAMOLOV;41;175;66;20
145199;R. Soirov;ルスタム ソイロフ;SOIROV;SOIROV;41;171;62;21
145241;M. Bin Habib;ダルウィッシュ モハメド;DARWISH;DARWISH;37;181;70;28
145252;N. Atkinson;ナタニエル アトキンソン;ATKINSON;ATKINSON;162;181;72;24
145281;M. Al Khaibari;モハンメド アルハイバリ;ALKHAIBARI;ALKHAIBARI;31;170;68;21
145282;S. Al Nasser;;ALNASSER;ALNASSER;31;172;66;22
145285;M. Al Juwayr;ムサブ アルジュワイル;MUSAB;MUSAB;31;178;69;20
145286;A. Radif;アブドゥラー ラディフ;RADIF;RADIF;31;187;74;20
145318;R. Ozaybi;;OZAYBI;OZAYBI;31;181;70;22
145320;A. Al Shanqiti;;ALSHANQITI;ALSHANQITI;31;179;70;25
145321;A. Lajami;;A.LAJAMI;A.LAJAMI;31;175;74;27
145323;A. Al Hassan;;ALHASSAN;ALHASSAN;31;176;69;25
145326;Hwang In-jae;;INJAE;I J HWANG;16;188;80;29
145332;Jeon Min-kwang;;MIN-KWANG;M K JEON;16;187;74;30
145333;Kim Ryun-sung;;RYUN-SUNG;R S KIM;16;180;67;21
145339;Goh Young-Jun;;GOH;Y J GOH;16;172;68;22
145345;Lee Seung-mo;;SEUNGMO;S M LEE;16;185;76;25
145347;Yoon Seok-joo;;SEOKJOO;S J YOON;16;177;69;21
145352;Lee Ho-jae;;HO-JAE;H J LEE;16;192;85;22
145353;Song Min-kyu;ソン ミンギュ;MINKYU;M K SONG;16;181;72;23
145358;A. Fayzullaev;アボスベク ファイズライェフ;FAYZULLAEV;FAYZULLAEV;240;170;64;20
145364;Lee Dong-hee;;DONG-HEE;D H LEE;16;186;82;23
145373;S. Iljutcenko;スタニスラフ イリュチェンコ;ILJUTCENKO;ILJUTCENKO;230;189;82;33
145420;I. Alkasir;;ALKASIR;ALKASIR;11;183;75;33
145441;M. Davies;マシュー デイヴィーズ;DAVIES;DAVIES;21;179;72;28
145443;S. Rahim;サフィク ラヒム;SAFIQ;SAFIQ;21;167;66;36
145444;A. Al Sanbi;;ALSANBI;ALSANBI;31;182;70;22
145447;Z. Al Johani;;ALJOHANI;ALJOHANI;31;180;71;22
145452;H. Asiri;;HAITHAM;HAITHAM;31;173;65;22
145499;P. Wood;パトリック ウッド;WOOD;WOOD;162;180;72;21
145504;A. Nasib;;NASIB;NASIB;14;183;75;29
145574;J. Ramos;ヒオバニ ラモス;RAMOS;RAMOS;128;186;78;26
145584;Tarik;タリク;TARIK;TARIK;146;183;72;30
145589;J. Danns;ジェイデン ダンズ;DANNS;DANNS;204;188;75;17
145591;Y. Hayasaka;早坂 勇希;HAYASAKA;HAYASAKA;13;184;78;24
145593;Y. Lhéry;ヤニス リェリ;LHÉRY;LHÉRY;208;180;78;20
145594;M. Saban;マチス サバン;SABAN;SABAN;208;177;68;21
145597;M. Epolo;マチュー エポロ;EPOLO;EPOLO;197;185;78;18
145601;Y. Kallon;ヤヤー カロン;KALLON;KALLON;85;175;70;22
145604;F. Seriki;フェミ セリキ;SERIKI;SERIKI;204;180;81;21
145605;W. Osula;ウィル オスラ;OSULA;OSULA;203;186;81;20
145610;N. Bertola;ニコロ ベルトーラ;BERTOLA;BERTOLA;215;192;79;20
145613;N. Pietra;ニッコロ ピエトラ;PIETRA;PIETRA;215;189;85;20
145615;Renato;ヘナト;RENATO SILVEIRA;RENATO SILVEIRA;146;188;86;32
145616;Tomás Silva;トマス シウヴァ;TOMÁS SILVA;TOMÁS SILVA;228;172;59;24
145619;Hannibal;ハンニバル・メイブリ;HANNIBAL;HANNIBAL;92;183;71;20
145620;M. Mbow;ムスタファ ムボウ;MBOW;MBOW;83;192;82;23
145622;I. Iliadis;イリアス イリアディス;ILIADIS;ILIADIS;211;181;73;22
145623;G. Mortensen;ゴスタウ モーデンスン;MORTENSEN;MORTENSEN;203;177;68;19
145624;S. Delaye;サシャ ドゥラユ;DELAYE;DELAYE;208;171;60;21
145629;M. Bokele;マルコム エムピュテュ;BOKELE;BOKELE;50;193;78;23
145632;T. Iroegbunam;ティム イローグバナム;IROEGBUNAM;IROEGBUNAM;204;183;71;21
145637;Gabriel Inocêncio;ガブリエウ イノセンシオ;GABRIEL INOCÊNCIO;GABRIEL INOCÊNCIO;146;175;68;29
145638;P. Siles;パブロ シレス;SILES;SILES;152;175;64;26
145639;Albano;アウバノ;ALBANO;ALBANO;146;178;66;26
145640;Alef Manga;アレフ マンガ;ALEF MANGA;ALEF MANGA;146;190;85;29
145641;A. Amenda;オールル アメンダ;AMENDA;AMENDA;238;197;88;20
145643;A. Németh;アンドラーシュ ネーメト;NÉMETH;NÉMETH;212;187;76;21
145644;M. Osifo;マニュエル オジフォ;OSIFO;OSIFO;197;182;77;20
145645;M. Berte;モハメド ベルト;BERTE;BERTE;197;180;78;21
145646;A. Husic;アネル フシッチ;HUSIC;HUSIC;238;186;78;22
145649;J. Vasilj;ヤコヴ アントン ヴァシリ;VASILJ;VASILJ;200;182;71;21
145651;I. Fray;イアン フレイ;FRAY;FRAY;122;183;73;21
145653;M. Sankoh;;SANKOH;SANKOH;224;183;77;20
145654;W. Pulisic;ウィル プリシッチ;PULISIC;PULISIC;135;180;77;25
145659;K. Habibullah;カムロン ハビブラー;HABIBULLAH;HABIBULLAH;110;170;63;20
145660;L. Ketterer;ローガン ケタラー;KETTERER;KETTERER;135;191;82;30
145661;P. Bolchini;ピエーレ ボルキーニ;BOLCHINI;BOLCHINI;215;200;78;24
145662;T. Arrigoni;トンマーゾ アッリゴーニ;ARRIGONI;ARRIGONI;215;171;69;29
145667;A. Gabrielloni;アレッサンドロ ガブリエッローニ;GABRIELLONI;GABRIELLONI;215;176;78;29
145673;R. Fulgencio;ライムンド フルヘンシオ;FULGENCIO;FULGENCIO;124;176;60;23
145678;Y. Martínez;ジャリストン マルティネス;Y.MARTÍNEZ;Y.MARTÍNEZ;148;173;66;23
145681;S. Schön;サボルチ シェン;SCHÖN;SCHÖN;212;173;66;23
145682;C. Smith;コリン スミス;SMITH;SMITH;135;180;72;20
145683;W. Rivera;ウィルフレド リベラ;RIVERA;RIVERA;129;168;64;20
145684;A. Cissoko;アブドゥライ シソコ;CISSOKO;CISSOKO;208;191;72;24
145685;R. Baker-Whiting;リード ベイカー ホワイティング;BAKER-WHITING;BAKER-WHITING;135;180;70;18
145686;A. Alfaro;アントニオ アルファロ;ALFARO;ALFARO;124;184;79;30
145687;D. Skundrich;ドリュー スカンドリッチ;SKUNDRICH;SKUNDRICH;135;180;75;28
145689;J. Bell;ジョナサン ベル;BELL;BELL;122;185;75;26
145690;Maciel;マシエウ;MACIEL;MACIEL;146;168;68;23
145699;S. Angori;サムエーレ アンゴーリ;ANGORI;ANGORI;215;184;78;20
145703;G. Corradini;ジョヴァンニ コッラディーニ;CORRADINI;CORRADINI;215;182;78;21
145712;I. Kontek;イヴァン コンテク;KONTEK;KONTEK;200;188;81;26
145714;G. Niosi;ジョアッキーノ ニオージ;NIOSI;NIOSI;215;182;78;22
145715;G. Onesti;ガブリエーレ オネスティ;ONESTI;ONESTI;215;182;71;21
145723;J. Aristizábal;ファン アリスティサバル;ARISTIZÁBAL;ARISTIZÁBAL;148;172;70;22
145729;K. Mantilla;ケビン マンティージャ;MANTILLA;MANTILLA;148;191;82;20
145731;S. Tamayo;サンティアゴ タマジョ;TAMAYO;TAMAYO;148;165;65;21
145732;D. García;ダニエル ガルシア;GARCÍA;GARCÍA;148;170;65;21
145733;D. Ramírez;ダビド ラミレス;RAMÍREZ;RAMÍREZ;148;190;80;21
145737;R. Rosales;リカルド ロサレス;ROSALES;ROSALES;148;181;70;22
145740;J. Mera;ファン メラ;MERA;MERA;148;185;82;21
145741;J. Carabalí;ファン カラバリ;CARABALÍ;CARABALÍ;148;180;80;20
145742;J. Rubiano;ファン ルビアノ;RUBIANO;RUBIANO;148;177;74;21
145746;S. Cáceres;セバスティアン カセレス;CÁCERES;CÁCERES;152;180;77;24
145748;R. Juárez;ラモン フアレス;JUÁREZ;JUÁREZ;124;182;80;22
145749;E. Lara;エミリオ ララ;E. LARA;E. LARA;124;183;70;21
145750;S. Naveda;;NAVEDA;NAVEDA;124;180;74;22
145752;S. Córdova;;S. CÓRDOVA;S. CÓRDOVA;124;173;65;26
145757;E. Lozano;エステバン ロサーノ;LOZANO;LOZANO;124;190;78;20
145758;F. Viñas;フェデリコ ビニャス;F. VIÑAS;F. VIÑAS;152;180;81;25
145759;A. Jackson;アジエル ジャクソン;JACKSON;JACKSON;135;175;70;22
145760;J. McMaster;ジャスティン マクマスター;MCMASTER;MCMASTER;135;175;75;24
145763;B. Halsey;ブレット ホールジー;HALSEY;HALSEY;135;175;68;23
145765;A. Brody;アンドリュー ブロディ;BRODY;BRODY;135;178;67;28
145766;B. Hidalgo;ボード イダルゴ;DAVIS;DAVIS;135;180;77;21
145767;A. Julio;;A. JULIO;A. JULIO;149;171;70;27
145769;H. Bwana;ハンドワラ ブワナ;HANDWALLA;HANDWALLA;86;175;65;24
145771;L. Haakenson;ルーク ハーケンソン;HAAKENSON;HAAKENSON;135;178;77;26
145773;D. Arcila;ダニエル アルシラ;ARCILA;ARCILA;148;175;72;21
145776;J. Assehnoun;;ASSEHNOUN;ASSEHNOUN;207;175;72;25
145777;M. Škorić;ミレ シュコリッチ;ŠKORIĆ;ŠKORIĆ;200;189;80;32
145778;M. Ristovski;ミラン リストフスキ;M. RISTOVSKI;M. RISTOVSKI;221;188;75;25
145781;Diego Mathias;ジエゴ;DIEGO;DIEGO;146;182;73;24
145783;A. Nehme;アンシェロ ネーメ;NEHME;NEHME;203;175;65;19
145787;Sergi Cardona;;CARDONA;CARDONA;236;186;78;24
145790;B. Ouacharaf;ビラル ワシャラフ;OUACHARAF;OUACHARAF;76;175;70;21
145791;Chay;シャイ;CHAY;CHAY;146;177;67;33
145794;João Lucas;ジョアン ルーカス;JOÃO LUCAS;JOÃO LUCAS;146;183;70;23
145796;L. Hey;ルカス ハイ;HEY;HEY;203;189;80;20
145797;Rubén Sánchez;ルベン サエス;RUBEN S.;RUBEN S.;236;185;75;22
145801;J. Andersen;ヤコプ アナスン;ANDERSEN;ANDERSEN;203;182;70;19
145802;M. Sauer;マティアス サウア;SAUER;SAUER;203;173;63;19
145804;B. Bolla;ベンデグーズ ボラ;BOLLA;BOLLA;212;179;69;24
145805;J. Hahn;ヤノーシュ ハーン;HAHN;HAHN;212;183;74;28
145806;Bruno Gonçalves;ブルーノ;BRUNO;BRUNO;146;174;73;20
145813;Rezende;ヘゼンジ;REZENDE;REZENDE;146;186;82;28
145817;Davo;ダボ;DAVID ÁLVAREZ;DAVO;236;178;71;29
145819;Ekain Zenitagoia;;EKAIN;EKAIN;236;179;77;29
145821;M. Ekpiteta;マーヴィン エクピテタ;EKPITETA;EKPITETA;204;193;83;28
145822;D. Grétarsson;;GRÉTARSSON;GRÉTARSSON;213;185;77;28
145823;C. Antwi;キャメロン アントウィ;ANTWI;ANTWI;204;177;63;22
145826;C. Hamilton;クリストファー ハミルトン;HAMILTON;HAMILTON;214;185;74;28
145827;B. Holmes;ブラッド ホームズ;HOLMES;HOLMES;204;180;78;21
145828;S. Berbić;セリフ ベルビッチ;BERBIĆ;BERBIĆ;238;194;79;22
145829;Miguel Nóbrega;;NOBREGA;NOBREGA;228;189;85;23
145830;R. Kalem;;KALEM;KALEM;210;181;72;21
145832;F. de Carvalho;フィリペ デ カルヴァーリョ フェレイラ;FILIPE;FILIPE;238;176;71;20
145833;E. Rastoder;エルミン ラストダー;RASTODER;RASTODER;238;191;78;22
145837;W. Faye;ワガン ファイ;FAYE;FAYE;83;180;76;30
145840;Y. Nadrani;ヤフヤ ナドラニ;NADRANI;NADRANI;76;183;70;26
145841;E. Spago;エリアス スパゴ;SPAGO;SPAGO;197;180;78;22
145844;B. Boukteb;バシム ブクテブ;BOUKTEB;BOUKTEB;197;183;70;22
145847;R. Djedje;ラヤン ジェジェ;DJEDJE;DJEDJE;208;183;75;22
145851;A. Sanogo;アリ サノゴ;SANOGO;SANOGO;56;178;75;25
145852;D. Prishchepa;ドミトリ プリシュチェパ;PRISHCHEPA;PRISHCHEPA;196;185;78;22
145856;E. Murray;イーワン マレー;MURRAY;MURRAY;232;180;78;19
145859;J. Wilkie;ジャック ウィルキー;WILKIE;WILKIE;232;187;78;21
145861;A. McEneff;アーロン マケネフ;MCENEFF;MCENEFF;214;175;70;28
145863;F. Pollock;フィンレイ ポロック;POLLOCK;POLLOCK;232;177;72;19
145864;Bernardo Vital;ベルナルド ヴィタウ;BERNARDO VITAL;BERNARDO VITAL;228;187;78;23
145865;Volnei;ヴォウネイ フェルテス;VOLNEI;VOLNEI;146;188;75;23
145867;Manuel Baldé;マヌエウ バルデ;MANUEL BALDÉ;MANUEL BALDÉ;66;194;85;21
145868;M. Aidara;モハメド アイダラ;AIDARA;AIDARA;56;188;75;27
145869;Matheus Costa;マテウス コスタ;MATHEUS COSTA;MATHEUS COSTA;146;188;80;28
145870;Kiko Bondoso;キコ ボンドゾ;KIKO BONDOSO;KIKO BONDOSO;228;171;74;28
145872;E. Zag;エヴラー ザグ;ZAGBAYOU;ZAGBAYOU;56;170;65;33
145875;F. Cann;フランシス カン;CANN;CANN;64;175;70;25
145877;Óscar López;;ÓSCAR LÓPEZ;ÓSCAR LÓPEZ;236;188;76;25
145879;R. Leak;;LEAK;LEAK;241;191;82;25
145880;Iván Serrano;イバン セラーノ;IVÁN SERRANO;IVÁN SERRANO;236;180;78;22
145882;Mumo Muñoz;;MUMO;MUMO;236;180;81;28
145885;Juanma García;;JUANMA;JUANMA;236;167;64;30
145888;İ. Çelik;イゼト チェリク;İZZET;İZZET;190;166;65;19
145894;Unai Marino;;MARINO;MARINO;236;185;81;24
145902;Iker Bilbao;イケル ビルバオ;IKER BILBAO;IKER BILBAO;236;182;77;27
145906;Iker Seguín;;SEGUIN;SEGUIN;236;183;73;34
145910;Koldo Obieta;;OBI;OBI;236;187;80;30
145912;Iker Unzueta;;UNZUETA;UNZUETA;236;184;72;25
145914;A. Anzimati-Aboudou;アデル アンジマティ アブドゥ;ANZIMATI-ABOUDOU;ANZIMATI-ABOUDOU;54;183;78;22
145915;A. Demouchy;アルバン ドゥムシ;DEMOUCHY;DEMOUCHY;208;186;71;21
145917;M. Haddad;マヌビ ハダド;HADDAD;HADDAD;92;168;68;27
145919;J. Rotsen;ジョアン ロトセン;ROTSEN;ROTSEN;208;177;64;27
145929;S. Deuling;ステファン ドーリンク;DEULING;DEULING;224;180;78;23
145932;J. van der Meer;ヨンドリ ファン デル メール;VAN DER MEER;VAN DER MEER;120;183;78;21
145933;S. Jansen;スフェン ヤンセン;JANSEN;JANSEN;224;192;78;19
145939;E. Eyibil;;EYIBIL;EYIBIL;190;175;72;22
145942;M. Spiridakis;ミハリス スピリダキス;SPIRIDAKIS;SPIRIDAKIS;224;180;78;22
145944;Yago Cantero;ヤゴ カンテロ;YAGO CANTERO;YAGO CANTERO;236;180;78;23
145946;Álex Petxa;;PETXARROMAN;PETXARROMAN;236;180;70;26
145949;Aritz Aldasoro;;ALDASORO;ALDASORO;236;176;70;24
145950;Xeber Alkain;;ALKAIN;ALKAIN;236;174;69;26
145954;Ander Martín;;ANDER MARTÍN;ANDER MARTÍN;236;177;78;23
145956;Jorge Aguirre;ホルヘ アギーレ;AGUIRRE;AGUIRRE;236;183;78;22
145957;Jon Karrikaburu;;KARRIKABURU;KARRIKABURU;236;183;75;21
145960;G. Cörüt;ギョクタン ジョリュト;GÖKTAN;GÖKTAN;190;187;78;23
145961;A. Kılıç;アルダ クルチュ;ARDA KILIÇ;ARDA KILIÇ;190;183;70;18
145962;S. Piçinciol;セルゲン ピチンジオル;SERGEN;SERGEN;190;184;78;28
145963;F. Yılmaz;ファティフ ユルマズ;FATİH;FATİH;190;188;78;21
145964;E. Akdağ;エロル アクダア;EROL CAN;EROL CAN;190;172;66;27
145965;A. Aydin;アルペレン アイドゥン;ALPEREN;ALPEREN;190;184;71;23
145969;Serginho;セルジーニョ;SÉRGIO JR.;SÉRGIO JR.;146;180;72;28
145971;D. Yugaldin;ドミトリ ユガルディン;YUGALDIN;YUGALDIN;230;175;66;21
145976;A. Bella-Kotchap;アルメル ベラ コシャプ;BELLA-KOTCHAP;BELLA-KOTCHAP;210;190;87;22
145980;G. Holtmann;シャビィ ペドレル;HOLTMANN;HOLTMANN;29;185;78;28
145990;J. Le Cardinal;ジュリアン ル カルディナル;LE CARDINAL;LE CARDINAL;208;184;79;26
145991;M. Diongue;マゲト ディオング;DIONGUE;DIONGUE;208;179;66;31
145993;S. Quemper;ステファン カンペール;QUEMPER;QUEMPER;208;178;75;30
145994;A. Roncaglia;アントニ ロンカーリャ;RONCAGLIA;RONCAGLIA;208;180;73;23
145995;A. Jourda;アレクサンドル ジュルダ;JOURDA;JOURDA;208;180;80;22
145996;K. Schur;ケヴィン シュル;SCHUR;SCHUR;208;179;76;33
145997;K. Atheba;ケリアン アテバ;ATHEBA;ATHEBA;197;187;77;22
145998;G. François;ギヨーム フランソワ;FRANÇOIS;FRANÇOIS;197;174;74;33
146000;E. Jordanov;;JORDANOV;JORDANOV;199;172;70;30
146001;I. Kandouss;イスマエル カンドゥス;KANDOUSS;KANDOUSS;76;192;83;26
146005;M. Fixelles;マティアス フィクセル;FIXELLES;FIXELLES;197;183;74;27
146006;D. Undav;デニズ ウンダフ;UNDAV;UNDAV;210;178;86;27
146010;L. Schulz;;SCHULZ;SCHULZ;207;198;84;20
146012;A. Barry;;BARRY;BARRY;65;185;80;23
146017;D. Raum;;RAUM;RAUM;210;180;75;25
146023;T. Tillman;;TILLMAN;TILLMAN;135;183;74;24
146026;G. Gertsen;フース ヘルトセン;GERTSEN;GERTSEN;224;189;78;20
146027;K. Bukusu;;BUKUSU;BUKUSU;210;189;90;22
146028;T. Beekman;;BEEKMAN;BEEKMAN;224;187;75;23
146029;M. De Wolf;マティアス デ ウルフ;DE WOLF;DE WOLF;197;187;75;21
146031;J. van der Sluijs;;VAN DER SLUIJS;VAN DER SLUIJS;224;180;75;21
