Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
160032;RATTAPHUM MOMPIBOON;ラッタプーン モンピブーン;MOMPIBOON;MOMPIBOON;-1;36;0;174;63;17;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;54;61;63;59;63;62;54;52;61;63;66;60;63;59;55;60;63;54;55;60;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;53
160033;SATTAPORN SUSO;サッタポーン スソー;SUSO;SUSO;-1;36;0;170;62;16;False;14;5;0;0;0;0;1;2;0;0;1;0;0;0;0;58;60;65;61;59;61;54;52;59;65;65;62;61;55;52;61;58;54;54;58;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;52
160034;SIRAPHOP WANDEE;シラポップ ワンディー;WANDEE;WANDEE;-1;36;0;170;62;18;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;54;61;63;57;60;62;54;52;58;61;63;66;63;58;52;63;68;53;53;57;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;53
160035;ROENGCHAI KESADA;レーンチャーイ ケッサダー;KESADA;KESADA;-1;36;0;178;68;17;False;18;6;0;0;0;0;0;0;2;0;0;2;0;1;1;58;59;66;61;60;61;57;54;56;62;70;70;65;61;54;65;61;54;55;59;40;40;40;40;40;1;1;5;1;2;2;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;3;1;6;1;1;1;1;4175;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;55
160036;TONTAWAN PUNTAMUNEE;トンタワン プンタムニー;PUNTAMUNEE;PUNTAMUNEE;-1;36;0;175;64;16;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;60;62;61;58;54;52;60;57;54;56;65;70;63;56;56;60;56;46;49;49;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;52
160037;CHOI HEONG-CHAN;チェ ヒョンチャン;CHOI HEONG-CHAN;CHOI HEONG-CHAN;-1;16;0;189;80;21;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;56;51;52;57;60;50;60;55;60;60;56;76;72;72;62;60;58;59;59;65;64;66;66;68;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;940;False;58
160038;K. NOYORI;野寄 和哉;NOYORI;NOYORI;-1;13;0;163;59;22;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;67;65;69;59;62;56;66;55;61;67;74;78;65;66;59;72;66;53;48;62;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;59
160039;J. GURLICA;ヤコフ グルリツァ;GURLICA;GURLICA;-1;200;0;188;79;18;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;54;61;56;61;59;65;50;67;53;58;66;59;65;66;70;60;62;65;66;73;40;40;40;40;40;1;1;7;1;2;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;14;0;3;1;3;1;1;1;3;3;1203;0;18.1.2026. 0:00:00;1.1.0001. 0:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2082;0;False;58
160040;L. LUKANIĆ;ルカ ルカニッチ;LUKANIĆ;LUKANIĆ;-1;200;0;173;66;18;True;14;5;0;0;0;0;1;2;0;0;1;0;0;0;0;54;70;65;68;66;62;55;50;63;66;61;70;61;55;53;65;63;53;54;60;40;40;40;40;40;1;1;5;1;2;2;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;0;4;1;4;1;3;14;1;2;1203;0;15.6.2025. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1763;0;False;56
160041;L. VRBANČIĆ;ルカ ヴルバンチッチ;VRBANČIĆ;VRBANČIĆ;-1;200;0;176;69;17;False;6;8;0;0;0;0;0;1;1;0;2;1;0;1;0;60;70;67;66;65;55;60;54;60;65;67;71;65;56;54;65;60;55;55;58;40;40;40;40;40;1;1;3;1;2;2;False;False;True;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;8;0;1;5;2;5;9;19;5;3;1203;0;15.2.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1763;0;False;56
160044;A. VALDÉS;アレックス バルデス;VALDÉS;VALDÉS;-1;147;0;177;78;20;False;18;9;0;0;0;0;0;0;1;1;0;2;2;0;0;65;69;75;70;65;65;64;56;59;61;74;78;67;62;63;72;72;55;54;59;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;13;0;2;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;3500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;65
160045;L. MONTENEGRO;リサンドロ モンテネグロ;MONTENEGRO;MONTENEGRO;-1;144;0;173;63;19;False;14;8;0;0;0;0;0;2;0;0;2;0;0;1;0;61;70;71;70;66;64;62;55;64;66;67;70;65;62;58;65;64;53;54;55;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;2;13;1;1;1241;0;31.12.2027. 0:00:00;1.1.0001. 0:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;59
160046;B. BARCIA;バルタサール バルシア;BARCIA;BARCIA;-1;152;0;182;72;21;False;14;8;0;0;0;0;0;2;1;1;2;0;0;1;0;65;71;77;72;72;69;62;60;63;67;73;71;70;62;70;74;69;58;63;72;40;40;40;40;40;2;2;5;1;2;2;False;True;False;True;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;4;1;4;1;1;1;1;0;0;31.12.2025. 0:00:00;1.1.0001. 0:00:00;8000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;67
160047;M. TASSO;マヌエル タソ;TASSO;TASSO;-1;144;0;183;72;21;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;52;61;61;59;63;66;50;64;52;54;62;65;75;73;71;59;64;57;59;65;68;66;66;68;67;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;250;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;940;False;59
160048;D. VAN DEN HEUVEL;ダニ ファン デン フーヴェル;VAN DEN HEUVEL;VAN DEN HEUVEL;-1;224;0;186;78;19;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;51;51;51;54;54;50;57;51;54;60;64;71;70;79;62;59;50;51;52;67;67;70;73;70;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;940;False;62
160054;S. HAMULIC;サイード ハムリッチ;HAMULIC;HAMULIC;-1;198;224;188;82;22;False;1;12;0;0;0;0;0;0;0;0;0;1;0;1;2;74;72;65;68;53;61;73;76;69;62;73;66;76;74;80;60;68;49;49;60;40;40;40;40;40;1;2;3;1;4;3;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;14;0;1;8;2;1;1;1;5;3;346;0;30.6.2027. 0:00:00;1.1.0001. 0:00:00;15000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;67
160055;ISMA ARMENTEROS;イスマ アルメンテロス;ISMA ARMENTEROS;ISMA ARMENTEROS;-1;236;0;184;76;21;True;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;52;64;64;61;70;69;52;67;59;64;70;65;73;69;71;67;69;64;68;68;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;3;1;2;1;1;1;1;1;109;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;1500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;61
160056;CARLOS ARAUZ;カルロス アラウス;CARLOS ARAUZ;CARLOS ARAUZ;-1;236;0;180;78;19;False;4;10;0;0;0;0;0;0;0;2;0;0;2;1;1;64;68;70;65;61;64;59;56;61;66;73;73;68;57;61;67;63;56;60;61;40;40;40;40;40;1;1;5;1;2;2;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;1;3;1;1;1;1;1;4272;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;250;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;61
160060;M. ALANÍS;マクシミリアノ アラニス;ALANÍS;ALANÍS;-1;144;0;176;72;19;False;13;12;0;0;0;0;0;0;0;0;0;2;0;2;2;64;66;69;67;60;58;67;64;61;59;75;78;70;67;62;72;71;55;55;65;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2719;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;62
160061;R. MORALES;ロドリゴ モラレス;MORALES;MORALES;-1;144;0;178;72;19;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;50;57;54;55;60;57;46;64;51;54;69;69;68;71;73;64;69;68;71;75;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2719;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;59
160062;C. CASPER;チャーリー キャスパー;CASPER;CASPER;-1;204;0;180;78;17;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;56;52;54;58;61;50;59;56;59;62;57;72;76;70;66;64;61;57;49;65;66;64;67;64;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;940;False;57
160065;L. BREEDIJK;ルーク ブレーディーク;BREEDIJK;BREEDIJK;-1;238;224;185;75;18;False;4;9;0;0;0;0;0;0;1;0;1;2;1;0;0;64;67;69;65;56;59;62;61;62;65;75;65;68;61;65;56;62;51;49;53;40;40;40;40;40;1;1;5;1;3;3;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;14;0;3;1;1;4;7;17;5;3;4962;0;30.6.2026. 0:00:00;1.1.0001. 0:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;58
160067;R. TCHATO;ライアン チャト;TCHATO;TCHATO;-1;50;208;179;70;18;False;12;3;0;0;1;2;0;0;0;1;0;0;0;0;0;55;62;60;57;62;66;52;59;54;62;74;65;62;66;61;63;68;62;64;65;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;110;0;1;3;1;1;1;1;1;3;215;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;1500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;58
160070;B. ATEŞYAKAN;ベルカイ アテシュヤカン;ATEŞYAKAN;ATEŞYAKAN;-1;190;0;172;61;19;False;6;8;0;0;0;0;0;1;1;0;2;1;0;1;0;57;66;68;66;65;56;54;49;62;67;64;72;63;55;53;72;61;52;54;59;40;40;40;40;40;1;2;5;1;2;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;4;0;4;1;4;1;9;19;5;2;5360;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;250;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;55
160071;M. CHALUŠ;マチェイ ハルシュ;CHALUŠ;CHALUŠ;-1;202;0;190;89;24;False;9;1;0;2;0;0;1;0;0;0;0;0;0;0;0;56;66;57;61;69;74;51;76;62;61;62;58;74;71;83;64;81;74;72;77;40;40;40;40;40;1;1;5;1;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;8;2;1;1;1;1;1;0;0;30.6.2025. 0:00:00;1.1.0001. 0:00:00;6000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;69
160072;S. SYLLA;スマイラ シラ;SYLLA;SYLLA;-1;208;65;185;79;18;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;55;55;54;57;61;50;63;51;51;65;62;75;79;76;67;56;50;53;53;65;64;64;68;66;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;2;1;1;1;1;1;1;1;1330;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;940;False;59
160073;D. AZCURRA;ディエゴ アスクラ;AZCURRA;AZCURRA;-1;144;0;171;67;24;False;6;8;0;0;0;0;0;1;0;0;2;0;0;2;2;65;73;72;72;70;66;61;55;69;70;74;76;72;62;65;72;69;50;51;58;40;40;40;40;40;1;1;5;1;2;2;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;3;4;3;4;1;10;1;2;2730;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;250;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;65
160074;A. MOLINA;アグスティン モリーナ;MOLINA;MOLINA;-1;144;0;170;65;16;False;13;12;0;0;0;0;0;0;0;0;2;0;0;2;2;67;70;68;66;67;64;65;62;64;68;73;72;71;65;72;70;69;51;53;67;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;3;1;3;1;1;1;1;1;2730;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;64
160075;J. DUDZIAK;ジェレミ ドゥジアク;DUDZIAK;DUDZIAK;-1;92;210;176;70;27;True;6;8;0;0;1;0;1;1;2;1;2;1;0;1;0;61;68;72;77;72;73;59;60;71;75;70;76;66;66;61;71;77;62;66;69;40;40;40;40;40;1;1;7;1;3;2;False;True;False;False;True;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;90;0;2;1;2;1;9;19;5;2;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;9000;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;66
160076;L. SILVA;レオナルド シルバ;SILVA;SILVA;-1;124;0;175;72;18;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;60;65;63;65;67;69;61;55;64;68;71;71;68;60;56;67;66;59;60;62;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;59
160077;M. BARRA;マルティン バラ;BARRA;BARRA;-1;124;0;170;64;20;False;4;10;0;0;0;0;0;0;0;2;0;0;2;1;2;63;67;69;62;60;61;64;54;60;66;74;74;68;61;57;71;63;55;56;60;40;40;40;40;40;1;1;5;1;2;2;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;0;2;1;5;10;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;60
160078;BENI;ベニ;BENI;BENI;-1;45;0;180;75;20;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;62;68;66;61;66;69;60;63;65;67;71;75;71;68;73;67;74;64;71;74;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;1;0;5;8;3;1;1;1;1;3;0;0;30.6.2027. 0:00:00;1.1.0001. 0:00:00;5250;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;64
160079;J. ADJEI;ジョナス アジェイ;ADJEI;ADJEI;-1;64;0;188;78;19;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;57;59;58;56;56;61;50;70;51;52;73;63;63;69;69;62;64;61;67;69;40;40;40;40;40;1;1;3;1;2;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;90;0;3;1;3;1;1;1;1;3;1706;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;58
160080;A. TIBIDI;アレクシ チビジ;TIBIDI;TIBIDI;-1;208;50;187;79;19;False;4;9;0;0;0;0;0;0;1;0;1;2;0;1;1;64;72;77;66;64;68;62;62;64;69;84;77;71;75;71;63;66;55;54;59;40;40;40;40;40;2;1;3;1;4;3;False;False;True;True;False;False;True;True;False;False;False;False;True;True;False;True;False;True;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;2;0;1;4;1;4;7;17;7;3;221;0;30.6.2027. 0:00:00;1.1.0001. 0:00:00;25000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;68
160081;A. MUSTAFIĆ;アレン ムスタフィッチ;MUSTAFIĆ;MUSTAFIĆ;-1;198;0;185;80;23;False;7;5;0;0;0;0;2;2;0;0;1;0;0;0;0;60;65;58;65;70;73;60;64;64;60;65;68;73;71;73;67;75;62;66;68;40;40;40;40;40;1;1;7;1;2;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;12;0;2;1;1;8;1;1;1;3;0;0;30.6.2026. 0:00:00;1.1.0001. 0:00:00;4500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;63
160082;A. SAINE;アラジー セイン;SAINE;SAINE;-1;63;0;186;72;19;False;10;1;0;2;1;1;0;0;0;0;0;0;0;0;0;51;54;60;52;54;61;46;64;51;53;74;65;63;69;61;55;72;58;63;69;40;40;40;40;40;2;1;3;1;2;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;14;0;3;1;3;1;1;1;1;3;2066;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;55
